3,22,25,28
3,22,26,49
3,22,31,56
3,22,34,63
3,22,40,49
3,22,48,49
3,22,49,52
3,22,56,61
3,22,62,63
3,23,25,47
3,23,25,59
3,23,26,48
3,23,29,35
3,23,30,56
3,23,36,56
3,23,40,60
3,23,48,52
3,23,56,56
3,24,25,40
3,24,29,56
3,24,34,41
3,24,37,50
3,24,37,58
3,24,41,62
3,24,49,50
3,24,49,58
3,25,28,44
3,25,30,38
3,25,30,46
3,25,32,40
3,25,36,38
3,25,36,46
3,25,40,42
3,25,40,54
3,25,47,53
3,25,53,59
3,26,31,48
3,26,34,47
3,26,34,59
3,26,38,63
3,26,40,41
3,26,41,60
3,26,44,49
3,26,46,63
3,26,47,62
3,26,48,53
3,26,48,61
3,26,59,62
3,27,28,34
3,27,28,62
3,27,30,48
3,27,30,60
3,27,32,50
3,27,32,58
3,27,34,50
3,27,34,58
3,27,36,48
3,27,36,60
3,27,40,56
3,27,50,62
3,27,58,62
3,28,29,48
3,28,34,37
3,28,34,45
3,28,34,57
3,28,37,62
3,28,41,50
3,28,41,58
3,28,42,49
3,28,45,62
3,28,49,54
3,28,57,62
3,29,32,56
3,29,35,53
3,29,37,47
3,29,37,59
3,29,38,60
3,29,41,55
3,29,42,56
3,29,46,60
3,29,54,56
3,30,31,56
3,30,34,55
3,30,37,40
3,30,40,49
3,30,42,63
3,30,45,48
3,30,45,60
3,30,53,56
3,30,54,63
3,30,55,62
3,30,56,61
3,31,36,56
3,31,40,60
3,31,44,56
3,31,48,52
3,32,41,42
3,32,41,54
3,32,45,50
3,32,45,58
3,32,49,50
3,32,49,58
3,34,36,55
3,34,39,40
3,34,40,47
3,34,40,51
3,34,40,59
3,34,44,63
3,34,45,50
3,34,45,58
3,34,47,48
3,34,47,52
3,34,48,59
3,34,52,59
3,34,55,56
3,35,40,50
3,35,40,58
3,35,50,60
3,35,58,60
3,36,37,40
3,36,40,49
3,36,42,63
3,36,45,48
3,36,45,60
3,36,53,56
3,36,54,63
3,36,55,62
3,36,56,61
3,37,40,56
3,38,52,63
3,39,40,62
3,40,40,41
3,40,41,48
3,40,41,52
3,40,44,49
3,40,45,56
3,40,47,62
3,40,50,63
3,40,51,62
3,40,53,60
3,40,56,57
3,40,58,63
3,40,59,62
3,40,60,61
3,41,48,48
3,41,52,60
3,42,49,50
3,42,49,58
3,44,48,49
3,44,49,52
3,44,56,61
3,44,62,63
3,45,50,62
3,45,58,62
3,46,52,63
3,47,48,62
3,47,50,56
3,47,52,62
3,47,56,58
3,48,50,55
3,48,52,53
3,48,52,61
3,48,55,58
3,48,59,62
3,49,50,54
3,49,54,58
3,50,56,59
3,52,59,62
3,53,56,56
3,55,56,62
3,56,58,59
4,4,5,13
4,4,5,25
4,4,13,17
4,4,17,25
4,5,7,30
4,5,7,36
4,5,10,15
4,5,10,57
4,5,12,13
4,5,12,25
4,5,13,24
4,5,13,32
4,5,15,56
4,5,18,31
4,5,18,61
4,5,22,27
4,5,22,45
4,5,24,25
4,5,25,32
4,5,27,30
4,5,27,36
4,5,27,44
4,5,30,45
4,5,30,49
4,5,31,60
4,5,36,45
4,5,36,49
4,5,39,42
4,5,39,54
4,5,42,47
4,5,42,51
4,5,42,59
4,5,44,45
4,5,47,54
4,5,50,63
4,5,51,54
4,5,54,59
4,5,56,57
4,5,58,63
4,5,60,61
4,6,26,42
4,6,26,54
4,6,42,52
4,6,52,54
4,7,9,14
4,7,9,40
4,7,13,64
4,7,17,30
4,7,17,36
4,7,18,21
4,7,21,60
4,7,22,39
4,7,22,51
4,7,25,64
4,7,27,42
4,7,27,54
4,7,33,50
4,7,33,58
4,7,39,44
4,7,42,45
4,7,44,51
4,7,45,54
4,9,10,31
4,9,10,61
4,9,14,27
4,9,14,45
4,9,14,49
4,9,22,23
4,9,22,53
4,9,23,30
4,9,23,36
4,9,23,44
4,9,27,40
4,9,30,53
4,9,31,56
4,9,36,53
4,9,38,39
4,9,38,47
4,9,38,51
4,9,38,59
4,9,39,46
4,9,40,45
4,9,40,49
4,9,42,55
4,9,44,53
4,9,46,47
4,9,46,51
4,9,46,59
4,9,54,55
4,9,56,61
4,10,11,21
4,10,15,17
4,10,17,57
4,10,21,41
4,10,27,47
4,10,27,59
4,10,29,33
4,10,30,42
4,10,30,54
4,10,36,42
4,10,36,54
4,10,45,47
4,10,45,59
4,11,14,39
4,11,14,51
4,11,20,27
4,11,20,45
4,11,21,56
4,11,27,28
4,11,27,50
4,11,27,58
4,11,28,45
4,11,30,55
4,11,33,42
4,11,33,54
4,11,36,55
4,11,39,40
4,11,40,51
4,11,45,50
4,11,45,58
4,12,13,17
4,12,17,25
4,12,39,47
4,12,39,59
4,12,47,51
4,12,51,59
4,13,14,33
4,13,17,24
